pathway	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	Pathway	Pathway1	Pathway2
ko00997	0	0	0	5.03109186649692e-08	1.13967723571264e-06	1.77765790362163e-06	3.31442388079601e-07	0	4.70773755157063e-08	8.97977097079232e-05	4.41045555320223e-08	1.87114564853828e-08	0	4.15712009758437e-08	0	2.71381405049608e-08	2.07970801708031e-08	5.62015744953655e-08	7.56752778592309e-07	2.01572608190875e-08	0	1.98612390202863e-07	0	9.52725132047441e-08	Biosynthesis of various secondary metabolites - part 3	Metabolism	Biosynthesis of other secondary metabolites
ko00780	0.00361757241918436	0.00460639482182677	0.00351176184796033	0.00452949391922208	0.00466132084831982	0.00478513719797199	0.00388290935935488	0.00478651059195671	0.00392668274613886	0.00372253125097346	0.0034806861098457	0.00391045789263502	0.00372680955031545	0.00430283079448478	0.00374598956300523	0.00391505693986153	0.00393206869684285	0.00400692578058335	0.00418085110936791	0.00441856096899571	0.004126812466216	0.00383335658395775	0.00428805859605318	0.00344800383358301	Biotin metabolism	Metabolism	Metabolism of cofactors and vitamins
ko05219	1.45672658094509e-06	6.10589674226672e-08	9.23227174183931e-06	7.39570504375047e-07	7.04190812310246e-08	3.10316320829082e-07	1.01599582372866e-05	3.05875854113989e-07	3.7661900412565e-09	5.49670027903999e-05	1.51964488690101e-06	1.57550463606923e-06	2.32036731414583e-08	9.76923222932326e-08	1.55936318319331e-07	1.28192005806328e-07	2.42493954791564e-06	1.13502129391231e-05	2.33091321757622e-06	5.03931520477187e-08	5.70505351347747e-06	3.59596232575017e-07	3.39862366654644e-07	1.45886035844764e-07	Bladder cancer	Human Diseases	Cancer: specific types
ko00650	0.00579155780685431	0.00543747710946102	0.00525191659811798	0.00590875578042357	0.00526266774281947	0.0057856614713726	0.00546501112387846	0.00590360948633012	0.00518806744902888	0.00542660949985973	0.00510191416018286	0.00540151342195073	0.00529645186833076	0.00556629651114342	0.00541794097712294	0.00560862616714386	0.0055435634172496	0.0058186700151588	0.00546868152202511	0.00543388461532445	0.00546029151847214	0.00551800522546275	0.00546774517482255	0.00544851081864022	Butanoate metabolism	Metabolism	Carbohydrate metabolism
ko00660	0.00243232320664104	0.00243672746603005	0.00252382935180011	0.00238824864311133	0.00243679615604799	0.00239367123755359	0.00249001569758547	0.00247505600753282	0.00249575264151907	0.00264597878851582	0.00254918649710308	0.00241629027387667	0.00233303926193335	0.00240128809047991	0.00248198847906693	0.00248659449387942	0.00234305811575036	0.00223408512543228	0.00250846026129931	0.00233914963410992	0.0022584175088631	0.00239483223107688	0.0023430890079104	0.00237935575200305	C5-Branched dibasic acid metabolism	Metabolism	Carbohydrate metabolism
ko04090	0.000257993011996597	0.000610055941993957	0.000181550287927287	0.000507709717674254	0.000547871107496242	0.000622072987743509	0.000326986428436899	0.000635761617280966	0.000402921698754782	0.000153157741642619	0.000295145443015775	0.00036759217609229	0.000320748170799074	0.00052390958239427	0.000313085431354391	0.000323311189121307	0.000361156583019921	0.000417145839502747	0.000482605325405816	0.000559279831165758	0.000452096592954395	0.000315066526144226	0.000439149501576412	0.000233268913140382	CD molecules	Brite Hierarchies	Protein families: signaling and cellular processes
ko00232	6.21647189592501e-08	1.42328595390833e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Caffeine metabolism	Metabolism	Biosynthesis of other secondary metabolites
ko04020	0	1.48021739206466e-06	9.03761540993306e-07	1.1370267618283e-06	1.26476376158353e-06	0	1.30201543769493e-06	1.10330586674547e-06	0	0	8.15280184357827e-07	0	4.53526338673957e-07	9.71986642816445e-06	1.49438971722692e-07	3.00543003399237e-07	6.23912405124092e-08	8.16883350223335e-08	1.43324389884907e-07	5.94639194163081e-07	1.88780830668269e-07	0	0	0	Calcium signaling pathway	Environmental Information Processing	Signal transduction
ko00930	6.60189315347236e-06	5.32451275357105e-07	2.84309476772786e-05	5.04618514209641e-06	1.44961384981497e-06	1.7003646063678e-06	2.3112753528637e-05	6.70056489803957e-07	5.77451088075653e-06	0.000136502734624052	4.55706582360423e-06	3.52056053772477e-06	2.36255581076666e-07	7.08321300627156e-06	1.0720621884454e-06	1.35226497489851e-06	6.82560171205756e-06	3.33775269367854e-05	2.03644465909429e-05	7.05504128668062e-08	1.21555492813886e-05	1.32860908414932e-06	1.15395129143205e-06	8.72338949030938e-07	Caprolactam degradation	Metabolism	Xenobiotics biodegradation and metabolism
ko00332	0.000742311395681164	0.000762665501144251	0.000783481502561209	0.000732185465246053	0.000745587781092134	0.000717982802117023	0.000744230239839785	0.000706584525160973	0.000720306442530553	0.0006413154838811	0.000724579539673643	0.000737724245287906	0.000753543082233554	0.00070681725457585	0.000760612659017112	0.000771713732469318	0.000757811702183385	0.000687069476259284	0.000750884963410909	0.000725981285216349	0.000696506390697165	0.000751835385883042	0.00075032580493301	0.000773838126716252	Carbapenem biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
ko04973	6.42907523476565e-05	0.000120848079117257	5.96590512279553e-05	0.000119125488862053	0.00011713769410689	1.43931726671201e-05	5.47134209727311e-05	8.3644667546549e-05	6.14689292108577e-05	0.000243070983391222	0.000136782616750462	9.76681894167524e-05	6.06903672851412e-05	0.000103416780595609	8.54406275335278e-05	0.000105286939112413	4.60680282279493e-05	9.38389847268955e-05	0.000162864205266208	6.59951742806048e-05	8.74531554551462e-05	3.01403631524869e-05	6.46142577190223e-05	7.02727675585363e-05	Carbohydrate digestion and absorption	Organismal Systems	Digestive system
Carbohydrate metabolism	0.000602385140599383	0.000768091921172122	0.000520021276186237	0.000863106147745433	0.000779440735170405	0.000895222136312339	0.000527662303992629	0.000910499488845479	0.000701480388371325	0.000495450822053521	0.000589056892895202	0.000642805985073528	0.000606756540469447	0.000767958514123082	0.000668678843188767	0.000708274877257943	0.000522131910709785	0.000740416860328969	0.000630034869795563	0.000695366941415839	0.000594334816765614	0.000568837080811429	0.0006843443915658	0.000533584904723471	Carbohydrate metabolism	Not Included in Pathway or Brite	Unclassified: metabolism
ko00710	0.00510998434622441	0.00538123027184851	0.00510309015299574	0.00511260712624546	0.00546730086738585	0.00544891409641172	0.00511616109608146	0.00540018599917804	0.00520965186077432	0.00453729558147266	0.00505544300279075	0.00538824887044824	0.0052098805459086	0.00538060679026453	0.00517392506897639	0.00517119362196032	0.00534213766464212	0.0052458211988856	0.00540447815765129	0.00536452630286248	0.00526958192857855	0.0051978973031885	0.00530778500006856	0.00516143234731373	Carbon fixation in photosynthetic organisms	Metabolism	Energy metabolism
ko00720	0.00944596706994448	0.00936947549377583	0.00843444217666938	0.00975822830544267	0.00909761251910486	0.00959343160849437	0.00909666496025768	0.00994523783309852	0.00860554896731747	0.0079550579074235	0.00860459526793749	0.00901227440680893	0.00858135611230894	0.00956496018160818	0.00866428341732425	0.00917855666177992	0.00928731392923341	0.00927523218381386	0.00941092526983653	0.00930566033205942	0.00887438112701522	0.00910637073094758	0.00907847160934936	0.0088529591555427	Carbon fixation pathways in prokaryotes	Metabolism	Energy metabolism
ko04260	6.21647189592501e-07	1.56561454929916e-06	5.91004431714791e-05	2.29417789112259e-06	1.32035777308171e-06	0	1.05360092913258e-05	1.13156126089383e-05	1.4462169758425e-05	8.23860323254197e-07	8.71345297322263e-07	2.41939132355999e-05	4.53526338673957e-07	9.8134016303601e-06	3.78782311890848e-06	2.69625757802028e-05	6.95662331713362e-06	6.71478113883581e-06	1.75667545003895e-05	1.15400318189276e-05	1.53493336935661e-05	6.2195946827619e-08	6.91580397262356e-07	0	Cardiac muscle contraction	Organismal Systems	Circulatory system
ko00906	1.40699480577769e-05	8.65357859976263e-07	1.31217277177055e-05	8.85472168503457e-07	3.01755028743524e-06	2.00927399573379e-06	1.83869114568802e-05	3.92884528158144e-06	4.74320564628416e-05	0.000127455598702177	4.42073415724571e-05	1.85729917073909e-05	1.79546858631358e-05	5.10005886371894e-06	1.65942232078155e-05	1.92218973088909e-05	1.56186072082731e-05	6.07488918116087e-06	4.77709364247348e-05	4.79067539256843e-06	7.05023794534187e-06	2.51199063245615e-06	5.49806415823573e-06	3.42087867725784e-06	Carotenoid biosynthesis	Metabolism	Metabolism of terpenoids and polyketides
ko01503	0.00250119477352094	0.00385273075036942	0.00239184168047747	0.00375006660197146	0.00368256205405231	0.00408510666545763	0.00314951746403996	0.00429181281901597	0.00296598058158441	0.0041825373027755	0.00272423458131218	0.00308085599881161	0.00282839887008659	0.00362108700192151	0.00273856531754796	0.00313747184688858	0.00297640522027934	0.0034857430935273	0.00360922081379093	0.00368890975208834	0.00335600629704851	0.0029955697166761	0.00351020700213433	0.00254747231880709	Cationic antimicrobial peptide (CAMP) resistance	Human Diseases	Drug resistance: antimicrobial
ko04515	2.27937302850584e-07	8.53971572344996e-08	0	1.00621837329938e-07	1.01922354413325e-07	0	0	0	1.31816651443978e-07	0	9.34418549407252e-08	7.48458259415311e-08	0	5.81996813661811e-07	0	1.07124238835372e-07	2.07970801708031e-08	0	0	5.03931520477187e-08	0	6.2195946827619e-08	2.76632158904942e-07	3.5727192451779e-08	Cell adhesion molecules	Brite Hierarchies	Protein families: signaling and cellular processes
ko04514	2.27937302850584e-07	8.53971572344996e-08	0	1.00621837329938e-07	1.01922354413325e-07	0	0	0	1.31816651443978e-07	0	9.34418549407252e-08	7.48458259415311e-08	0	5.81996813661811e-07	0	1.07124238835372e-07	2.07970801708031e-08	0	0	5.03931520477187e-08	0	6.2195946827619e-08	2.76632158904942e-07	3.5727192451779e-08	Cell adhesion molecules	Environmental Information Processing	Signaling molecules and interaction
ko04112	0.00456749947108833	0.00463981072945263	0.00466576667285656	0.00453899815486708	0.00450439906036129	0.0044350711063157	0.00437590526533534	0.00470663205450132	0.00459228452508215	0.00386848232233727	0.00445917314622897	0.00450717989931711	0.00450758583447396	0.00453882218818445	0.00463548215969701	0.00466151839453712	0.00460014546946145	0.00458562108545298	0.0044466147737032	0.00458019347666813	0.0046783012952211	0.00446190643841971	0.00450981147930256	0.00454686294819083	Cell cycle - Caulobacter	Cellular Processes	Cell growth and death
ko04110	2.44514561239717e-06	0	0	0	0	0	4.60584476032554e-06	0	0	0	0	0	0	2.40073685635497e-06	3.11872636638662e-07	3.09470023302185e-07	1.45579561195621e-07	3.92104008107201e-07	1.3873800940859e-06	0	9.68106823939839e-08	2.53966782879444e-07	0	3.5727192451779e-08	Cell cycle	Cellular Processes	Cell growth and death
Cell growth	0.00706233800570354	0.0031383321494799	0.00807055908236055	0.00335680245150504	0.00489302890508261	0.00383166273516127	0.00578316537102036	0.00243840903042139	0.00567874184651868	0.00236757933329549	0.00571742631104888	0.00565015462379066	0.00673749415623402	0.00444048229050802	0.00612371135277487	0.00591959497757428	0.00575426622739426	0.00366782813497656	0.00369529169629729	0.00409546960845284	0.00475555263777625	0.00649222294484733	0.00458733349235329	0.00740758974223678	Cell growth	Not Included in Pathway or Brite	Unclassified: signaling and cellular processes
Cell motility	0.000133430352774134	3.67321638984661e-06	6.38602910314404e-05	8.55617669367665e-06	4.11766311829834e-06	1.7820545644438e-06	8.27641307797626e-05	1.99043554334e-06	1.20841032116246e-05	0.00022942536569762	4.54503051268786e-05	2.20121574094043e-05	3.07145966661068e-05	4.16397934574538e-06	2.98142443810645e-05	4.92582245820767e-05	3.92108149540321e-05	5.01823422997998e-05	3.30328320831138e-05	1.13485378411463e-05	2.13164537242841e-05	3.52211500488351e-05	8.42512879104884e-06	1.55452587076936e-05	Cell motility	Not Included in Pathway or Brite	Unclassified: signaling and cellular processes
ko05230	0.00245087181187624	0.00234596452074932	0.00243583757091835	0.00238607984002952	0.00264780387528613	0.00260604806950721	0.00247347290837935	0.00240822948878136	0.00250309143943346	0.00253028638246632	0.00248531768106513	0.00250660261551989	0.00251607352716662	0.00249918608628997	0.0023026951093612	0.00241896291498696	0.00250659262814064	0.00234157466661252	0.00270532789141693	0.00260274845192612	0.00221380724322663	0.00246568523174343	0.00243327603157339	0.00245798820623274	Central carbon metabolism in cancer	Human Diseases	Cancer: overview
ko05142	6.75108847897456e-06	8.42442956118339e-07	4.55773897134778e-06	1.1252540068607e-06	3.73313787210261e-06	4.01327199848097e-07	1.48313777365727e-05	3.05875854113989e-07	1.90465645861444e-05	5.66626222929115e-05	2.10832857302758e-06	4.69096214088546e-06	5.9164092948641e-06	1.28870723025115e-07	4.03810090981101e-06	1.21133708736397e-06	1.53763212242832e-06	1.51917430407734e-05	1.06695262210801e-05	3.02358912286313e-07	1.65836698940894e-06	4.08005411189181e-07	3.62141135166452e-06	8.12793628277973e-07	Chagas disease	Human Diseases	Infectious disease: parasitic
ko03110	0.00979817413258336	0.0115150346627709	0.00986012806538183	0.0110468671212897	0.0106736362175778	0.0108317127022443	0.0102940037098019	0.0114040701119548	0.0102430464983916	0.0110113990322117	0.0101814896433143	0.0102118938557143	0.0100956107351794	0.0108491528833614	0.0103603739034647	0.0107425724532073	0.010118227056261	0.0105404272160354	0.0109195923102781	0.011043042963008	0.0109196158014165	0.0101904073153461	0.0107841514161234	0.00972773946272452	Chaperones and folding catalysts	Brite Hierarchies	Protein families: genetic information processing
ko05204	4.05780203006505e-06	7.05380518756967e-07	7.37080104786725e-05	4.27642808652238e-06	1.77900836794168e-07	1.00982505763706e-06	4.72492759410461e-05	5.7353965137972e-06	1.42418476410115e-05	0.00026490098281237	6.08661554712896e-06	1.41701859963804e-05	1.8984823479375e-08	1.06630130503039e-06	1.44241094445381e-06	9.71521624691189e-06	1.55073428293593e-05	5.67803635784437e-05	3.46208663230386e-05	7.29692841650968e-06	3.75644809825136e-05	2.17001658481563e-06	2.90463766850189e-06	9.52725132047441e-07	Chemical carcinogenesis	Human Diseases	Cancer: overview
ko00625	0.000573666801773913	0.000492981278597701	0.00059504393991451	0.000674570709274816	0.000559852450884272	0.000537969438742565	0.000648117188814951	0.000505925210780006	0.000752491643539874	0.000636250275656479	0.000545418612219334	0.000666117278906712	0.000648294385001146	0.000496154258278741	0.000693209575264376	0.000642308485144713	0.000512545704575855	0.000556967405849274	0.000485667880968877	0.000527643312669113	0.000538151898966454	0.000633801783871991	0.000657185140190511	0.000653885864419026	Chloroalkane and chloroalkene degradation	Metabolism	Xenobiotics biodegradation and metabolism
ko00361	6.15461800056056e-05	3.1371926667452e-05	7.43309107407725e-05	8.2444502416285e-05	3.52771799961684e-05	2.58571140280745e-05	8.87374541950787e-05	1.64972033974277e-05	6.40694834343453e-05	0.000139324552028909	7.50535257487948e-05	7.86486488003379e-05	8.37241262564591e-05	5.37121741488413e-05	8.05703464716193e-05	6.91301279668343e-05	6.0669762201271e-05	0.000111326932406257	4.3998638482964e-05	6.12201207651711e-05	6.44105672637773e-05	6.55422960867677e-05	7.31911390086704e-05	8.99709551168246e-05	Chlorocyclohexane and chlorobenzene degradation	Metabolism	Xenobiotics biodegradation and metabolism
ko05231	0.000225340371716061	0.000231426580762685	0.00018799797303316	0.000267279774062769	0.000239992583699566	0.000226160099831488	0.000248198268054113	0.000255566452085355	0.000213188953475366	0.000223051177536145	0.000156763849243567	0.00022867336460884	0.000205170885823953	0.000223923793696394	0.00017094947720632	0.000243981643348025	0.000230470746803219	0.000191758465164827	0.000273712549657826	0.000238702282619634	0.000212630142276026	0.000200276339100325	0.000263305404649697	0.000215513570307622	Choline metabolism in cancer	Human Diseases	Cancer: overview
